filename,in_gt,in_im,area
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,FALSE,1248.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,FALSE,6694
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,FALSE,9764
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,FALSE,3525.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,FALSE,913
f8d61a5c.2020-08-29_04-41-56.svg,FALSE,TRUE,1198.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,4714.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,17602
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,4740
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,3080.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,8886
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2238
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2932
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,FALSE,14447.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,13245.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,11948.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,3213
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2744
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,5371
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,1226
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,1213.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2065
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,25586.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,3437
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2621.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,15400.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,8197
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,4983
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2198
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,23863.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2460.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,18677.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2775
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,4097
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,1316
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,1676.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,934
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,21022
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,1430.5
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2328
f8d61a5c.2020-08-29_04-41-56.svg,TRUE,TRUE,2212
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,FALSE,2825
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,FALSE,1201.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,FALSE,2090
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,FALSE,1272
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,FALSE,912
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1263.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,FALSE,12522.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,15732.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,28930
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,3913.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,6079.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,9092.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,19651.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,3050
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,17555
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,22748.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,23892
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,21468
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,17826.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,19256
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1300
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,4039
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,11841.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,2952.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,6307.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,17342
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1808.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,2169.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1491
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1504
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,2620
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1913
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1947.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1455.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,2456
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1644.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,2154.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1709.5
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,992
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1865
f8d61a5c.2020-08-24_04-27-40.svg,TRUE,TRUE,1379.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,FALSE,1526
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,FALSE,1807
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,FALSE,1985.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,FALSE,2732
f8d61a5c.2020-08-19_03-38-19.svg,FALSE,TRUE,3997.5
f8d61a5c.2020-08-19_03-38-19.svg,FALSE,TRUE,1084.5
f8d61a5c.2020-08-19_03-38-19.svg,FALSE,TRUE,1759.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,3832
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,5085.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,6118
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,10467
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,10944.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,7589.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,30367
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,10760.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,4515.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,9742
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,FALSE,1478.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,13071.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,20895
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,2257
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,1873.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,9035
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,16593
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,2228
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,10485.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,1440
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,2067
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,5054
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,3028.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,2494
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,4365.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,2217
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,3225.5
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,1728
f8d61a5c.2020-08-19_03-38-19.svg,TRUE,TRUE,15120
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,FALSE,1599
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,FALSE,1089.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,FALSE,1188.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,2079.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,4184.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,5510.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,3200.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,1243
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,1706.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,2947.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,1231.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,2408.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,2584.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,1350.5
f8d61a5c.2020-07-08_21-15-03.svg,FALSE,TRUE,623
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,FALSE,2041
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,3759.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1989
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,23404
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1086.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,2104
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1960.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,4768
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,2050.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1433
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1413
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1246
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,3783.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,2123.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,4613.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1706.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1605
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1454.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1204.5
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,1786
f8d61a5c.2020-07-08_21-15-03.svg,TRUE,TRUE,820.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,FALSE,4981.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,FALSE,786.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,FALSE,626.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,FALSE,832
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,FALSE,863.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,FALSE,548
f8d61a5c.2020-07-06_19-40-39.svg,FALSE,TRUE,2298.5
f8d61a5c.2020-07-06_19-40-39.svg,FALSE,TRUE,600.5
f8d61a5c.2020-07-06_19-40-39.svg,FALSE,TRUE,1011.5
f8d61a5c.2020-07-06_19-40-39.svg,FALSE,TRUE,2446.5
f8d61a5c.2020-07-06_19-40-39.svg,FALSE,TRUE,2411
f8d61a5c.2020-07-06_19-40-39.svg,FALSE,TRUE,736.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,16608.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,2703
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,4610
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,2843
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,4363.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,2305.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,4372
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,22779
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,2844.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,3855
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,2387
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,3263
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,5091
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,1764.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,2087
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,1815
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,2116.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,952
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,730
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,FALSE,1779
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,2449.5
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,965
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,8335
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,1256
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,2117
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,779
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,1852
f8d61a5c.2020-07-06_19-40-39.svg,TRUE,TRUE,1168.5
f8d61a5c.2020-07-04_19-43-10.svg,FALSE,TRUE,899
f8d61a5c.2020-07-04_19-43-10.svg,FALSE,TRUE,980
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,3049
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,23566
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,3883
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2286.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,3300
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,6126
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,3074.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,4340.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2787
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,3988
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2307
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,1026
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2336.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,1078.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2323
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,3483
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,FALSE,18591.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2004
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2469.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,1396
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,705.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2661.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,697
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2034.5
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,2461
f8d61a5c.2020-07-04_19-43-10.svg,TRUE,TRUE,1818
f54ac578.2020-07-28_19-18-51.svg,TRUE,FALSE,1942
f54ac578.2020-07-28_19-18-51.svg,FALSE,TRUE,945
f54ac578.2020-07-28_19-18-51.svg,FALSE,TRUE,2448
f54ac578.2020-07-28_19-18-51.svg,FALSE,TRUE,2031.5
f54ac578.2020-07-28_19-18-51.svg,FALSE,TRUE,1929
f54ac578.2020-07-28_19-18-51.svg,FALSE,TRUE,621
f54ac578.2020-07-28_19-18-51.svg,FALSE,TRUE,1239.5
f54ac578.2020-07-28_19-18-51.svg,FALSE,TRUE,1717.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,5761.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2498.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,7437.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4468
f54ac578.2020-07-28_19-18-51.svg,TRUE,FALSE,4875
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2964.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2310
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,8257
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4819.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2139.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4042
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3306
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4152
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,7117.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3005.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3858.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4396
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2614
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3627
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,1750
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,12923.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,22446
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,17954.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4673.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,1642
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4285
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4701.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2906
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2700.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,6294.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4764
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,7758.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3362
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2526.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2369
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2017.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3641.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3118.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4658.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2788.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3055.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,1555.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2571.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,1982
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3104
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,4499.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2741.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3457
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,9561
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,1872.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,5158
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,44579
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,1932
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,1463
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2066.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,1985.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,5068.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3148
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2819.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,3739
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,2363.5
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,6485
f54ac578.2020-07-28_19-18-51.svg,TRUE,TRUE,784.5
f54ac578.2020-07-03_00-40-16.svg,TRUE,TRUE,2578.5
f54ac578.2020-07-03_00-40-16.svg,TRUE,TRUE,3904
f54ac578.2020-07-03_00-40-16.svg,TRUE,FALSE,3941.5
f54ac578.2020-07-03_00-40-16.svg,TRUE,TRUE,4497.5
f54ac578.2020-07-03_00-40-16.svg,TRUE,TRUE,3728.5
f54ac578.2020-07-03_00-40-16.svg,TRUE,TRUE,15023
f54ac578.2020-07-03_00-40-16.svg,TRUE,TRUE,2754.5
f54ac578.2020-07-03_00-40-16.svg,TRUE,TRUE,2821.5
f54ac578.2020-07-03_00-40-16.svg,TRUE,TRUE,1826
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,464.5
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,1319.5
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,1119
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,1055
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,460
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,818.5
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,441
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,452
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,599
e086a015.2020-06-14_23-41-54.svg,FALSE,TRUE,2917.5
e086a015.2020-06-14_23-41-54.svg,FALSE,TRUE,1607.5
e086a015.2020-06-14_23-41-54.svg,FALSE,TRUE,4124
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1179
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,3729
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1243.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,3571
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1594.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,2533
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,2820.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1882.5
e086a015.2020-06-14_23-41-54.svg,TRUE,FALSE,6726.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,3761
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,3359
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,2325
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1981.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,2299.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1651.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1283.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1171
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1491
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,557.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1219
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,4867
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1272
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1389.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1115.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,608.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,2148.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1156
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1758
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1381.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1277.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1534.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1442
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1511.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1745
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1477
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1380
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,985.5
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,1994
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,389
e086a015.2020-06-14_23-41-54.svg,TRUE,TRUE,963.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1668.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1117
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,768.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1056.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,483.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1090
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1395.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,674
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,244
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,459
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,966
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1153.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1325
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1067.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1141.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,625
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,513.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,627.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,644.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,619
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,787
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,285
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,462.5
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,392
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,1372
e086a015.2020-06-14_23-37-39.svg,TRUE,FALSE,705
