D1,D2,rep,taxon
-0.835511569131217,0.02348683278512,16,Lepidoptera
0.000216019231995906,0.446132367274349,17,Typhlocybinae
-0.330901483032958,0.412862506295931,17,Psychodidae
-0.907320245262556,-0.450371052389265,17,Culicidae
0.732572943884326,-0.0453959633592937,17,Calyptratae
0.529624029781474,0.181704764893106,17,Sciaridae
0.287288998890935,-0.506550185882455,17,Syrphidae
0.453111122872322,-0.0286825979515685,17,L. laevissimum
-0.764591386365538,-0.0096998388808039,17,Lepidoptera
-0.0616253740939912,0.482501508854533,18,Typhlocybinae
-0.308304922347455,0.470825210483666,18,Psychodidae
-0.883712726443432,-0.524198959099472,18,Culicidae
0.642477777126543,0.00961605124181179,18,Calyptratae
0.469968873322679,0.25477653739426,18,Sciaridae
0.226392871104191,-0.54429082008955,18,Syrphidae
0.58238437283007,-0.176649763425427,18,L. laevissimum
-0.667580871498604,0.0274202346401787,18,Lepidoptera
-0.127815696021889,0.501146801734778,19,Typhlocybinae
-0.356861061085791,0.446225257403472,19,Psychodidae
-0.880642103638026,-0.443761889149393,19,Culicidae
0.663078658947118,-0.0287594470265572,19,Calyptratae
0.5035972449421,0.201520228633786,19,Sciaridae
0.293714242867548,-0.472344943972366,19,Syrphidae
0.589808712751252,-0.207919085138886,19,L. laevissimum
-0.684879998762311,0.00389307751516608,19,Lepidoptera
0.00717793593121466,0.581748349746511,20,Typhlocybinae
-0.331409025963116,0.473264552065429,20,Psychodidae
-0.929472806627039,-0.20683362873481,20,Culicidae
0.661295840867676,-0.110637212941355,20,Calyptratae
0.476240701310499,0.228048981118593,20,Sciaridae
0.317465218247253,-0.4904548728156,20,Syrphidae
0.474326855850043,-0.109865375876853,20,L. laevissimum
-0.675624719616531,-0.365270792561915,20,Lepidoptera
0.028023697923984,0.459195178687008,21,Typhlocybinae
-0.355412997441044,0.403573421547511,21,Psychodidae
-0.838539018049536,-0.52853161694876,21,Culicidae
0.676377597679597,-0.1970137665166,21,Calyptratae
0.558007816676036,0.121515774802874,21,Sciaridae
0.169229248310985,-0.531767819968748,21,Syrphidae
0.480808719981992,0.313645625584312,21,L. laevissimum
-0.718495065082013,-0.0406167971875965,21,Lepidoptera
-0.0793996535651683,0.466750770341387,22,Typhlocybinae
-0.358364233107298,0.439726769325482,22,Psychodidae
-0.869151468364704,-0.477090493337215,22,Culicidae
0.712652639910029,-0.0850117146299087,22,Calyptratae
0.481057241691529,0.1398542228895,22,Sciaridae
0.253775046029371,-0.580355834926559,22,Syrphidae
0.547513276848057,0.0585929337375138,22,L. laevissimum
-0.688082849441815,0.0375333465997996,22,Lepidoptera
0.0287979025241692,0.464963629042645,23,Typhlocybinae
-0.288200954598483,0.423591001176798,23,Psychodidae
-0.843834562722302,-0.424524703948613,23,Culicidae
0.673509361880284,0.0368023129335304,23,Calyptratae
0.466120497140247,0.247421616862744,23,Sciaridae
0.154322429292228,-0.567408527366125,23,Syrphidae
0.605584600591429,-0.100114587662559,23,L. laevissimum
-0.79629927410757,-0.0807307410384204,23,Lepidoptera
0.0603194624282369,0.45333229860638,24,Typhlocybinae
-0.303678827031119,0.345624069635255,24,Psychodidae
-0.912116357406198,-0.434889361090905,24,Culicidae
0.706668649621131,0.14838736222248,24,Calyptratae
0.542292345936858,0.170205529792446,24,Sciaridae
0.128580487826357,-0.530037283815962,24,Syrphidae
0.543730265953621,-0.108563842895487,24,L. laevissimum
-0.765796027328885,-0.0440587724542056,24,Lepidoptera
0.0367667741458783,0.472342947423181,25,Typhlocybinae
-0.339058801571741,0.408740862338571,25,Psychodidae
-0.884565096380183,-0.452333470559146,25,Culicidae
0.591209799845077,-0.127464174772724,25,Calyptratae
0.519475208037466,0.19944315946622,25,Sciaridae
0.218319489465569,-0.555519549122069,25,Syrphidae
0.609402606431145,0.109250433556653,25,L. laevissimum
-0.751549979973211,-0.0544602083306862,25,Lepidoptera
-0.0224124528882829,0.419111052229795,26,Typhlocybinae
-0.345328624896955,0.384767185867472,26,Psychodidae
-0.953202011869988,-0.404938947930121,26,Culicidae
0.709177042615217,-0.0152230975121877,26,Calyptratae
0.495812412092869,0.268562429130153,26,Sciaridae
0.301712181970779,-0.454423422592452,26,Syrphidae
0.541708909670168,-0.174594082932542,26,L. laevissimum
-0.727467456693805,-0.023261116260116,26,Lepidoptera
0.00921994309420732,0.476415649461014,27,Typhlocybinae
-0.312858277695512,0.466524280355691,27,Psychodidae
-0.847449385951887,-0.543429112839147,27,Culicidae
0.683686334262055,0.00408174130117297,27,Calyptratae
0.481887052936067,0.215436693383536,27,Sciaridae
0.220277859101835,-0.5486044354237,27,Syrphidae
0.503909721583467,-0.114039625158368,27,L. laevissimum
-0.738673247330231,0.0436148089198023,27,Lepidoptera
-0.0269037413081578,0.552167497122737,28,Typhlocybinae
-0.351051084510726,0.491754484418514,28,Psychodidae
-0.877159567915036,-0.453370543156229,28,Culicidae
0.624320506698792,-0.0444819775376476,28,Calyptratae
0.542532888308723,0.10205630053995,28,Sciaridae
0.297136432176651,-0.403290943007548,28,Syrphidae
0.541749459949088,-0.166420079975377,28,L. laevissimum
-0.750624893399333,-0.0784147384043983,28,Lepidoptera
-0.0147331314778794,0.479453441091019,29,Typhlocybinae
-0.363759001161525,0.465024283580782,29,Psychodidae
-0.893551435133361,-0.469201255258413,29,Culicidae
0.709984367449834,-0.019302770042038,29,Calyptratae
0.520381321376548,0.154270148668036,29,Sciaridae
0.245385028932859,-0.426421246548231,29,Syrphidae
0.522971589056083,-0.156434825976714,29,L. laevissimum
-0.726678739042559,-0.0273877755144411,29,Lepidoptera
0.107037200145238,0.452228390672495,30,Typhlocybinae
-0.321971374183415,0.480019772587509,30,Psychodidae
-0.878862195675425,-0.594337691863926,30,Culicidae
0.623149478414246,-0.0213024817947335,30,Calyptratae
0.536578879890233,0.164598688073698,30,Sciaridae
0.238267251610853,-0.475762401792283,30,Syrphidae
0.457468041541173,-0.0606982286964007,30,L. laevissimum
-0.761667281742901,0.0552539528136415,30,Lepidoptera
0.0254364959398171,0.453303302071632,31,Typhlocybinae
-0.340162478296258,0.444926395056275,31,Psychodidae
-0.906643258112501,-0.443766576102856,31,Culicidae
0.645710569817771,-0.00357321579311078,31,Calyptratae
0.46129220622118,0.306647301509911,31,Sciaridae
0.311761683317476,-0.492487504739384,31,Syrphidae
0.536437226836955,-0.229949081479204,31,L. laevissimum
-0.73383244572444,-0.0351006205232623,31,Lepidoptera
0.010255415740889,0.405712930329616,32,Typhlocybinae
-0.368388428997544,0.381108563572687,32,Psychodidae
-0.962683808441996,-0.408971845285677,32,Culicidae
0.716101798276595,-0.123300047558584,32,Calyptratae
0.478450487444263,0.210430830706116,32,Sciaridae
0.310458209196692,-0.463526314888496,32,Syrphidae
0.544135392132679,0.0258354662691068,32,L. laevissimum
-0.728329065351577,-0.0272895831447675,32,Lepidoptera
0.0121467342517086,0.436623335404372,33,Typhlocybinae
-0.345652545389744,0.377048850169609,33,Psychodidae
-0.91195766770673,-0.523553143672312,33,Culicidae
0.660963028922269,-0.120328917587847,33,Calyptratae
0.488953485180576,0.171650354803133,33,Sciaridae
0.251554338720325,-0.531305767609682,33,Syrphidae
0.567081474718048,0.109570060135908,33,L. laevissimum
-0.723088848696452,0.0802952283568188,33,Lepidoptera
0.0400327419865541,0.445403197121883,34,Typhlocybinae
-0.319010770909601,0.429000174011777,34,Psychodidae
-0.95501630145354,-0.458488298488035,34,Culicidae
0.657755937991455,-0.0874567501879532,34,Calyptratae
0.532573641631058,0.182764385219969,34,Sciaridae
0.320885478255001,-0.414857978348773,34,Syrphidae
0.496211076796945,-0.0534193650595102,34,L. laevissimum
-0.773431804297871,-0.042945364269357,34,Lepidoptera
0.0798630102887743,0.534462559909146,35,Typhlocybinae
-0.262522967727009,0.504060266159063,35,Psychodidae
-0.89038303953399,-0.543162992440964,35,Culicidae
0.61471771364622,-0.0357473887558998,35,Calyptratae
0.498550880894691,0.123470809126061,35,Sciaridae
0.223670578293223,-0.349524776857871,35,Syrphidae
0.534626300194118,-0.166178512158988,35,L. laevissimum
-0.798522476056028,-0.0673799649805458,35,Lepidoptera
0.0149915664661843,0.556618280302227,36,Typhlocybinae
-0.337627755455877,0.472300474602478,36,Psychodidae
-0.81713608488993,-0.509395782953641,36,Culicidae
0.612235605069354,-0.073464008786991,36,Calyptratae
0.426322512032461,0.265063865847309,36,Sciaridae
0.224140023947943,-0.426451504801736,36,Syrphidae
0.629321197214267,-0.255656608321897,36,L. laevissimum
-0.752247064384401,-0.029014715887748,36,Lepidoptera
0.0331102516467715,0.522951933978296,37,Typhlocybinae
-0.311094818866873,0.483644984865339,37,Psychodidae
-0.786539938589486,-0.642067827273049,37,Culicidae
0.616111254586369,-0.180014090944329,37,Calyptratae
0.539032469593964,0.0480094539875097,37,Sciaridae
0.188795307363257,-0.512298376300593,37,Syrphidae
0.462596876293562,0.228307992333516,37,L. laevissimum
-0.742011402027564,0.0514659293533119,37,Lepidoptera
0.0409300083495989,0.503903485129543,38,Typhlocybinae
-0.263554156799775,0.535123233521032,38,Psychodidae
-0.940371494553213,-0.504875163102879,38,Culicidae
0.606585787137284,-0.136240424075192,38,Calyptratae
0.496747818360858,0.142856659092315,38,Sciaridae
0.299651212292119,-0.379852122155327,38,Syrphidae
0.507831183025633,-0.0558904217833135,38,L. laevissimum
-0.747820357812506,-0.105025246626177,38,Lepidoptera
-0.0338667216416012,0.372502657140711,39,Typhlocybinae
-0.374320305307775,0.399568646546413,39,Psychodidae
-0.952610622854004,-0.522518089322048,39,Culicidae
0.750589653532509,-0.0518158702381061,39,Calyptratae
0.527468898485441,0.171057726475335,39,Sciaridae
0.29423021180483,-0.518793935549686,39,Syrphidae
0.442555231562154,0.0306842150045921,39,L. laevissimum
-0.654046345581553,0.11931464994279,39,Lepidoptera
0.0185586009069921,0.421457791777403,40,Typhlocybinae
-0.383642104881217,0.414968272790167,40,Psychodidae
-0.864677582069957,-0.404405874599265,40,Culicidae
0.687843882997787,-0.004271914420209,40,Calyptratae
0.516043898920143,0.246786389992632,40,Sciaridae
0.199840975556645,-0.416622688444122,40,Syrphidae
0.616098986625968,-0.209090235600229,40,L. laevissimum
-0.79006665805636,-0.0488217414963759,40,Lepidoptera
-0.016841277380927,0.45221863276027,41,Typhlocybinae
-0.331288157789751,0.408824655474907,41,Psychodidae
-0.909164532436152,-0.491992672932338,41,Culicidae
0.75490935353486,-0.0224212465160698,41,Calyptratae
0.4635284376875,0.268218597300437,41,Sciaridae
0.239235081191027,-0.529736153406014,41,Syrphidae
0.489894110490191,-0.12160811437331,41,L. laevissimum
-0.690273015296747,0.0364963016921185,41,Lepidoptera
0.0117785289227768,0.477999579172038,42,Typhlocybinae
-0.300412188598716,0.490575206409759,42,Psychodidae
-0.830196760351313,-0.544133137836925,42,Culicidae
0.727532896463706,-0.0992379185858349,42,Calyptratae
0.477718652114557,0.180010668682548,42,Sciaridae
0.239305527135879,-0.462679818012517,42,Syrphidae
0.468057309522054,-0.0650447726513543,42,L. laevissimum
-0.793783965208942,0.0225101928222864,42,Lepidoptera
0.0494251347901753,0.519778979479276,43,Typhlocybinae
-0.250555832128865,0.538005602456253,43,Psychodidae
-0.86635961436425,-0.575295143526074,43,Culicidae
0.602685065821766,-0.213967635217024,43,Calyptratae
0.431115085016607,0.272598715763789,43,Sciaridae
0.293867003626036,-0.463408746674115,43,Syrphidae
0.479428713112474,-0.0436839047567463,43,L. laevissimum
-0.739605555873943,-0.0340278675253593,43,Lepidoptera
0.0625249085973896,0.438760871817269,44,Typhlocybinae
-0.338229177144985,0.441621184286571,44,Psychodidae
-0.942349593518698,-0.517733670139841,44,Culicidae
0.674969619361079,0.0354286995941977,44,Calyptratae
0.473155593288494,0.158312413069805,44,Sciaridae
0.30159548613642,-0.484565337212955,44,Syrphidae
0.490422492806049,-0.111134050779145,44,L. laevissimum
-0.722089329525746,0.0393098893640981,44,Lepidoptera
0.0294019261854346,0.446361766454794,45,Typhlocybinae
-0.338934804920924,0.46302175495376,45,Psychodidae
-0.863479061476319,-0.542807285697227,45,Culicidae
0.646918591016801,-0.0236503545463518,45,Calyptratae
0.484506209446221,0.267332357146253,45,Sciaridae
0.275782337114304,-0.536428441211671,45,Syrphidae
0.50615892782911,-0.13856740448204,45,L. laevissimum
-0.740354125194627,0.0647376073824835,45,Lepidoptera
-0.0157470215253357,0.427425396230386,46,Typhlocybinae
-0.335727901363447,0.455895735413191,46,Psychodidae
-0.938511532381713,-0.473291542150285,46,Culicidae
0.682736167082345,-0.0554160521645869,46,Calyptratae
0.517005254678953,0.302272190681175,46,Sciaridae
0.297812033212167,-0.542772392337554,46,Syrphidae
0.456088719486846,-0.0948363556994469,46,L. laevissimum
-0.663655719189814,-0.0192769799728775,46,Lepidoptera
0.00944755228827808,0.480333981656036,47,Typhlocybinae
-0.333418838938754,0.491918528896784,47,Psychodidae
-0.872782448430198,-0.517862281575335,47,Culicidae
0.656415006909269,-0.176309167200909,47,Calyptratae
0.509496754511614,0.19015463894677,47,Sciaridae
0.23490524632438,-0.418701375598566,47,Syrphidae
0.555011476162028,-0.0222604188596703,47,L. laevissimum
-0.759074748826616,-0.0272739062651094,47,Lepidoptera
0.00757136131105847,0.40674331727303,48,Typhlocybinae
-0.415776961160923,0.423386672814039,48,Psychodidae
-0.955573736378841,-0.494102623644545,48,Culicidae
0.644536393968077,0.0537256228117202,48,Calyptratae
0.468712284411566,0.178293116951238,48,Sciaridae
0.298878052881335,-0.480669882902476,48,Syrphidae
0.597612940727164,-0.165298499041208,48,L. laevissimum
-0.645960335759437,0.0779222757382023,48,Lepidoptera
-0.0557701663300197,0.457521230150918,49,Typhlocybinae
-0.311274894582633,0.458341406907592,49,Psychodidae
-0.860561562115257,-0.544940325584899,49,Culicidae
0.677216192752483,0.00361221145048387,49,Calyptratae
0.51506702481061,0.233996453847691,49,Sciaridae
0.262293985117762,-0.588720232307361,49,Syrphidae
0.472694447551623,-0.106622001404149,49,L. laevissimum
-0.699665027204566,0.0868112569397241,49,Lepidoptera
0.0345433353967251,0.425823793967166,50,Typhlocybinae
-0.301326997361217,0.440956797325902,50,Psychodidae
-0.91000264839562,-0.498561856853033,50,Culicidae
0.69321741149226,-0.150616217535994,50,Calyptratae
0.499238948427258,0.267076605292969,50,Sciaridae
0.236856668071532,-0.457975682822661,50,Syrphidae
0.509368971159714,-0.000427593224306939,50,L. laevissimum
-0.761895688790652,-0.0262758461500406,50,Lepidoptera
-0.00419053782426257,0.489488206076156,51,Typhlocybinae
-0.34701082210215,0.415397238097028,51,Psychodidae
-0.855444946410681,-0.474548963042257,51,Culicidae
0.691544061665167,-0.0134716407218097,51,Calyptratae
0.49944707726464,0.279380680025611,51,Sciaridae
0.238526257247777,-0.525008455573079,51,Syrphidae
0.520738585231273,-0.180213113051832,51,L. laevissimum
-0.743609675071764,0.00897604819018384,51,Lepidoptera
0.0964775290701725,0.505186553623196,52,Typhlocybinae
-0.343726056721303,0.443897329333133,52,Psychodidae
-0.835110595672702,-0.541848427474422,52,Culicidae
0.729797593891658,0.0290602562681896,52,Calyptratae
0.538241339032951,0.218660767248889,52,Sciaridae
0.0373115995755832,-0.468431701745963,52,Syrphidae
0.50867444786723,-0.131559948987906,52,L. laevissimum
-0.73166585704359,-0.0549648282651169,52,Lepidoptera
-1.44232373760489E-05,0.414612669953856,53,Typhlocybinae
-0.38493338470479,0.366288923003378,53,Psychodidae
-0.900118163741351,-0.425694535473809,53,Culicidae
0.620062461666133,-0.145084581124969,53,Calyptratae
0.49756472396261,0.220938057055548,53,Sciaridae
0.278275395777013,-0.580300995062259,53,Syrphidae
0.611059526463758,0.137693886527687,53,L. laevissimum
-0.721896136185996,0.0115465751205687,53,Lepidoptera
-0.0842662938777716,0.471075565066546,54,Typhlocybinae
-0.451408955554938,0.435639072652655,54,Psychodidae
-0.828594506255856,-0.513295071483411,54,Culicidae
0.667360024814622,-0.0794553963482966,54,Calyptratae
0.496722981033931,0.306448660145213,54,Sciaridae
0.249883253102372,-0.483570061557003,54,Syrphidae
0.588940729693883,-0.241977380210464,54,L. laevissimum
-0.638637232956242,0.105134611734761,54,Lepidoptera
-0.118345667323574,0.440104625910038,55,Typhlocybinae
-0.428658170461568,0.3606943129833,55,Psychodidae
-0.858917117929422,-0.404738011491366,55,Culicidae
0.73544791395789,-0.0279131990566788,55,Calyptratae
0.48746480543947,0.354020957329663,55,Sciaridae
0.236889438076771,-0.521879220656332,55,Syrphidae
0.587960496661057,-0.259123494356506,55,L. laevissimum
-0.641841698420622,0.0588340293378822,55,Lepidoptera
0.0734549991888597,0.401593913943889,56,Typhlocybinae
-0.316944316928688,0.390785670993805,56,Psychodidae
-0.907341538906143,-0.522114827892347,56,Culicidae
0.723823620288318,0.0466909265367972,56,Calyptratae
0.5091414047226,0.253825175286386,56,Sciaridae
0.173995158338725,-0.60638091284486,56,Syrphidae
0.451894388995135,-0.00455966779687428,56,L. laevissimum
-0.708023715698805,0.040159721773204,56,Lepidoptera
0.0686813000358314,0.461534600876833,57,Typhlocybinae
-0.316922664546339,0.481181330233061,57,Psychodidae
-0.90743950570728,-0.503801449544385,57,Culicidae
0.603708355232696,0.0576914749233065,57,Calyptratae
0.462933760861929,0.213377521644658,57,Sciaridae
0.210547175260004,-0.506037265498666,57,Syrphidae
0.597313398868985,-0.16502663713709,57,L. laevissimum
-0.718821820005824,-0.0389195754977172,57,Lepidoptera
-0.0864239933155847,0.475135698617798,58,Typhlocybinae
-0.386752136193576,0.473010340500966,58,Psychodidae
-0.86742111376307,-0.43796183385869,58,Culicidae
0.610766043291143,-0.17319150930501,58,Calyptratae
0.522609894955109,0.103378328637379,58,Sciaridae
0.314739762036335,-0.444415482983602,58,Syrphidae
0.631613030155052,0.0200923171581001,58,L. laevissimum
-0.739131487165408,-0.0160478587669405,58,Lepidoptera
-0.00408925519491445,0.459538039904669,59,Typhlocybinae
-0.375295845719551,0.450344203750652,59,Psychodidae
-0.884337071332635,-0.379499678463121,59,Culicidae
0.70937288031428,0.00526719776968539,59,Calyptratae
0.505642479627617,0.265910104919117,59,Sciaridae
0.289355741477807,-0.486054852032645,59,Syrphidae
0.488362811632993,-0.236248692244438,59,L. laevissimum
-0.729011740805596,-0.0792563236039176,59,Lepidoptera
0.0345288954755255,0.570766147673941,60,Typhlocybinae
-0.318572719067719,0.529717729725617,60,Psychodidae
-0.833672120804484,-0.520180127653789,60,Culicidae
0.604010252633735,-0.0418479255092405,60,Calyptratae
0.494853968553406,0.173574111027423,60,Sciaridae
0.230850735580287,-0.45247780713089,60,Syrphidae
0.529955157339881,-0.185282600481292,60,L. laevissimum
-0.74195416971063,-0.0742695276517692,60,Lepidoptera
0.0366536379038976,0.512398687056168,61,Typhlocybinae
-0.341184981940575,0.509884912557494,61,Psychodidae
-0.850146913074959,-0.575638418470478,61,Culicidae
0.617087575159118,-0.00811060760500318,61,Calyptratae
0.465823335470038,0.22287010736818,61,Sciaridae
0.200808958463977,-0.41083912977855,61,Syrphidae
0.58280573044135,-0.263749337151222,61,L. laevissimum
-0.711847342422845,0.0131837860234113,61,Lepidoptera
0.0342362734440487,0.574197007326418,62,Typhlocybinae
-0.284121483833177,0.547334104149182,62,Psychodidae
-0.892411993146972,-0.489303358963115,62,Culicidae
0.632925024577317,-0.0410921796783155,62,Calyptratae
0.509064680570328,0.128885552684851,62,Sciaridae
0.230788432762525,-0.360753234093262,62,Syrphidae
0.499659612811732,-0.208655933143539,62,L. laevissimum
-0.730140547185801,-0.15061195828222,62,Lepidoptera
0.0174508231461525,0.470377905066644,63,Typhlocybinae
-0.301786810649903,0.453119824543895,63,Psychodidae
-0.853183699254082,-0.550392221829241,63,Culicidae
0.693141622102419,-0.00208700039983242,63,Calyptratae
0.493623307366764,0.139413424808127,63,Sciaridae
0.271195080397367,-0.490718768247947,63,Syrphidae
0.471795329303694,-0.0934803754413674,63,L. laevissimum
-0.792235652412411,0.0737672114997226,63,Lepidoptera
0.0169510567487507,0.493309173844374,64,Typhlocybinae
-0.308364643266258,0.488750886105295,64,Psychodidae
-0.89232274076255,-0.478372478982225,64,Culicidae
0.617351239346565,-0.162768124877079,64,Calyptratae
0.503663362744882,0.210605248229392,64,Sciaridae
0.243404275512512,-0.478883576563398,64,Syrphidae
0.558750656622349,0.013951628319799,64,L. laevissimum
-0.739433206946249,-0.086592756076157,64,Lepidoptera
0.143511142566448,0.457100621225313,65,Typhlocybinae
-0.241688901648218,0.509977478600853,65,Psychodidae
-0.883043252260305,-0.579211471014858,65,Culicidae
0.685377304181452,-0.0106102572840796,65,Calyptratae
0.458586285232832,0.195392184237819,65,Sciaridae
0.283777670048123,-0.392923570977625,65,Syrphidae
0.375201424850328,-0.180496478298433,65,L. laevissimum
-0.821721672970659,0.000771493511011694,65,Lepidoptera
0.032783769026673,0.373838986816468,66,Typhlocybinae
-0.394672426878625,0.385060478419084,66,Psychodidae
-0.876939402796722,-0.40611709796921,66,Culicidae
0.66604623983135,0.0501730039062931,66,Calyptratae
0.46528724775196,0.194943194815711,66,Sciaridae
0.261408517783153,-0.550509983940055,66,Syrphidae
0.635285877220951,-0.078209414562184,66,L. laevissimum
-0.789199821938738,0.0308208325138941,66,Lepidoptera
0.00697492813937395,0.460978769761121,67,Typhlocybinae
-0.39097954012989,0.372345020103101,67,Psychodidae
-0.919615203156665,-0.390482107767321,67,Culicidae
